"lang","doc_key","from_id","to_id","text","author_name","year_birth","year_death","from_placename","from_latitude","from_longitude","from_type","from_type_detail","to_placename","to_latitude","to_longitude","to_type","to_type_detail"
"cs","0416_0-0000-0000-0003-0000","Q1229","Q157290","Od Donu až temné do Šumavy","Koubek, Jan Pravoslav",1805,1854,"Don",47.0864,39.2386,"river","river","Bohemian Forest",49,13.5,"mountain","mountain"
"cs","0418_0001-0000-0000-0001-0002","Q233576","Q173082","z Epidauru do Dacie","Koubek, Jan Pravoslav",1805,1854,"Epidaurus",37.5977777777778,23.0744444444444,"ancient city","ancient city","Dacia",45.7,26.5,"country","country"
"cs","0419_0001-0000-0000-0002-0000","Q1653","Q131574","Od Dunaje k Vltavě","Koubek, Jan Pravoslav",1805,1854,"Danube",48.0951111111111,8.15488888888889,"river","river","Vltava",50.34769,14.474382,"river","river"
"cs","0419_0001-0000-0000-0002-0000","Q1653","Q131210","Od Dunaje k Vltavě a k Dněstru","Koubek, Jan Pravoslav",1805,1854,"Danube",48.0951111111111,8.15488888888889,"river","river","Dniester",46.3041,30.2736,"river","river"
"cs","0419_0001-0000-0000-0002-0000","Q131574","Q131210","Od Dunaje k Vltavě a k Dněstru","Koubek, Jan Pravoslav",1805,1854,"Vltava",50.34769,14.474382,"river","river","Dniester",46.3041,30.2736,"river","river"
"cs","0423_0001-0001-0000-0006-0003","Q29","Q35958","od květné Spánie až ku Bosporu","Koukl, Antonín",1860,1884,"Spain",40.2,-3.5,"country","country","Bosporus Strait",41.119444444444,29.075277777778,"strait (water)","strait (water)"
"cs","0430_0001-0002-0000-0004-0000","Q122443","Q1524","z Attiky se vrátil k dáli . Trůn Athén","Krásnohorská, Eliška",1847,1926,"Attica",38.0027,23.81,"region","land","Athens",37.9841666666667,23.7280555555556,"ancient city","ancient city"
"cs","0432_0001-0000-0000-0004-0000","Q23522","Q157290","od Balkánu k Šumavě","Krásnohorská, Eliška",1847,1926,"Balkans",42,22,"region","land","Bohemian Forest",49,13.5,"mountain","mountain"
"cs","0432_0001-0000-0000-0023-0000","Q1286","Q13924","od Alp k vlnám Adrie","Krásnohorská, Eliška",1847,1926,"Alps",46.5780555555556,8.615,"mountain","mountain","Adriatic Sea",42.775833,15.426111,"sea","sea"
"cs","0432_0001-0000-0000-0023-0000","Q1286","Q1653","od Alp k vlnám Adrie a k Dunaji","Krásnohorská, Eliška",1847,1926,"Alps",46.5780555555556,8.615,"mountain","mountain","Danube",48.0951111111111,8.15488888888889,"river","river"
"cs","0432_0001-0000-0000-0023-0000","Q13924","Q1653","od Alp k vlnám Adrie a k Dunaji","Krásnohorská, Eliška",1847,1926,"Adriatic Sea",42.775833,15.426111,"sea","sea","Danube",48.0951111111111,8.15488888888889,"river","river"
"cs","0433_0001-0000-0000-0009-0000","Q214644","Q157290","od Krkonoš do Šumavy","Krásnohorská, Eliška",1847,1926,"Giant Mountains",50.75,15.583333,"mountain","mountain","Bohemian Forest",49,13.5,"mountain","mountain"
"cs","0436_0001-0000-0000-0017-0000","Q157290","Q616334","od Šumavy dálné k Vyšehradu","Krásnohorská, Eliška",1847,1926,"Bohemian Forest",49,13.5,"mountain","mountain","Vyšehrad",50.064427188,14.417644214,"castle/fort","historic fort"
"cs","0449_0001-0006-0000-0001-0000","Q131210","Q194263","od Adriina břehu po Dněstru proud a odtud až po Tater","Kuchař, Josef",1847,1926,"Dniester",46.3041,30.2736,"river","river","Tatra Mountains",49.177777777778,19.908333333333,"mountain","mountain"
"cs","0454_0001-0001-0000-0028-0000","Q179251","Q1085","z Moravěnky do Prahy","Kulda, Beneš Metod",1820,1903,"Morava",48.61619,16.940149,"river","river","Prague",50.0875,14.4213888888889,"city","city"
"cs","0459_0001-0001-0000-0001-0000","Q201582","Q5451","od Pindských hor až k patě Himalaje","Kučera, Karel",1854,1915,"Pindus",40,20.75,"mountain","mountain","Himalayas",29,84,"mountain","mountain"
"cs","0466_0001-0000-0000-0001-0000","Q1229","Q13924","Od pramene Donu k Sinému","Kvapil, František",1855,1925,"Don",47.0864,39.2386,"river","river","Adriatic Sea",42.775833,15.426111,"sea","sea"
"cs","0547_0001-0001-0000-0012-0000","Q223","Q1492","Z Gronska jsem rozběh’ se do Barcelony","Lešehrad, Emanuel",1877,1955,"Greenland",72,-40,"island","island","Barcelona",41.3825,2.1769444444444,"city","city"
"cs","0561_0001-0001-0000-0016-0000","Q220","Q2749","z Říma do Augšpurku","Machar, Josef Svatopluk",1864,1942,"Rome",41.893055555556,12.482777777778,"city","city","Augsburg",48.3688888888889,10.8977777777778,"city","city"
"cs","0561_0001-0001-0000-0052-0000","Q617","Q387095","z Padovy známým jemu astrologem , do služeb jeho vstoupil u Šteinavy","Machar, Josef Svatopluk",1864,1942,"Padua",45.406388888889,11.877777777778,"city","city","Ścinawa",51.4165277777778,16.4259722222222,"city","city"
"cs","0562_0001-0000-0000-0047-0005","Q6247","Q111144","z Mantuy obrátil se do Canossy","Machar, Josef Svatopluk",1864,1942,"Mantua",45.156388888889,10.791111111111,"city","city","Canossa",44.573555,10.455307,"castle/fort","castle"
"cs","0577_0001-0000-0000-0020-0000","Q79","Q145","od Egyptu až k dálné Britanii","Machar, Josef Svatopluk",1864,1942,"Egypt",27,29,"country","country","United Kingdom",54.6,-2,"country","country"
"cs","0580_0001-0000-0000-0009-0000","Q220","Q2634","od Romy k Napoli","Machar, Josef Svatopluk",1864,1942,"Rome",41.893055555556,12.482777777778,"city","city","Naples",40.833333333333,14.25,"city","city"
"cs","0588_0001-0007-0000-0001-0000","Q4373","Q220","z Bílé Hory přes Kostnici k Římu","Machar, Josef Svatopluk",1864,1942,"Battle of White Mountain",50.078333333333,14.319444444444,"default","battle","Rome",41.893055555556,12.482777777778,"city","city"
"cs","0588_0001-0007-0000-0001-0000","Q3834","Q220","z Bílé Hory přes Kostnici k Římu","Machar, Josef Svatopluk",1864,1942,"Constance",47.663333333333,9.1752777777778,"city","city","Rome",41.893055555556,12.482777777778,"city","city"
"cs","0588_0001-0011-0000-0003-0000","Q744598","Q1734030","z Hradčan do Karlína","Machar, Josef Svatopluk",1864,1942,"Hradčany",50.089444444444,14.397222222222,"city part","city part","Karlín",50.09194,14.44528,"city part","city part"
"cs","0589_0001-0000-0000-0019-0000","Q159","Q668","z Ruska do Indie","Machar, Josef Svatopluk",1864,1942,"Russia",66.4166666666667,94.25,"country","country","India",22.8,83,"country","country"
"cs","0589_0001-0000-0000-0023-0000","Q1741","Q2978","Od Vídně až k Regenšpurku","Machar, Josef Svatopluk",1864,1942,"Vienna",48.2083333333333,16.3725,"city","city","Regensburg",49.0166666666667,12.0833333333333,"city","city"
"cs","0589_0001-0000-0000-0040-0003","Q649","Q90","z Moskvy do Paříže","Machar, Josef Svatopluk",1864,1942,"Moscow",55.755833333333,37.617777777778,"city","city","Paris",48.8566666666667,2.35222222222222,"city","city"
"cs","0589_0001-0000-0000-0059-0000","Q207927","Q90","od Bereziny ujel do Paříže","Machar, Josef Svatopluk",1864,1942,"Berezina River",52.549722222222,30.25,"river","river","Paris",48.8566666666667,2.35222222222222,"city","city"
"cs","0599_0001-0000-0000-0007-0000","Q17252","Q220","z Tibetu poslal velkou deputaci do Říma","Machar, Josef Svatopluk",1864,1942,"Tibet",29.65,91.1,"mountain","mountain","Rome",41.893055555556,12.482777777778,"city","city"
"cs","0605_0001-0000-0000-0001-0000","Q378120","Q427604","od Žižkova až k Petřínu","Machar, Josef Svatopluk",1864,1942,"Žižkov",50.0872,14.4628,"city part","city part","Petřín",50.083611111111,14.395277777778,"mountain","mountain"
"cs","0605_0001-0000-0000-0003-0000","Q660795","Q4373","z Dürnkrut * ) až k naší Bílé Hoře","Machar, Josef Svatopluk",1864,1942,"Dürnkrut",48.471111111111,16.8525,"region","land","Battle of White Mountain",50.078333333333,14.319444444444,"default","battle"
"cs","0608_0001-0000-0000-0050-0000","Q58477","Q220","z Capuy jde k Římu","Machar, Josef Svatopluk",1864,1942,"Capua",41.105555555556,14.213888888889,"village","village","Rome",41.893055555556,12.482777777778,"city","city"
"cs","0609_0001-0000-0000-0059-0000","Q13670","Q1282","ze Syrakus a směřovala ku Latia","Machar, Josef Svatopluk",1864,1942,"Syracuse",37.069166666667,15.2875,"city","city","Lazio",41.9,12.716666666667,"region","region"
"cs","0620_0001-0000-0000-0008-0000","Q32","Q213","z Lucemburka , který zapad do drahých Čech","Machar, Josef Svatopluk",1864,1942,"Luxembourg",49.77,6.13,"country","country","Czech Republic",50,15,"country","country"
"cs","0621_0001-0000-0000-0060-0000","Q131638","Q372490","ze Skadaru , Skočí dolů do Bojany","Macháček, Simeon Karel",1799,1846,"Shkodër",42.066666666667,19.5,"city","city","Bojana",41.875,19.375,"river","river"
"cs","0626_0001-0007-0000-0010-0000","Q157290","Q617511","Od Šumavy až ku Snězce bílé","Mayer, Rudolf",1837,1865,"Bohemian Forest",49,13.5,"mountain","mountain","Sněžka",50.736111111111,15.740277777778,"mountain","mountain"
"cs","0640_0001-0002-0000-0002-0000","Q131574","Q279943","od Vltavy k Lužnici","Miřiovský, Emanuel",1846,1911,"Vltava",50.34769,14.474382,"river","river","Lužnice",49.188915,14.701045,"river","river"
"cs","0642_0001-0002-0000-0007-0000","Q1085","Q2092696","z Prahy do Rabí","Miřiovský, Emanuel",1846,1911,"Prague",50.0875,14.4213888888889,"city","city","Rabí",49.280837729607,13.617637249415,"city","city"
"cs","0646_0001-0001-0000-0004-0002","Q1453427","Q445762","Z Týnského chrámu procesí se béře k Mostecké bráně","Mokrý, Otokar",1854,1899,"Church of Our Lady before Týn",50.08771,14.4227,"default","church","Old Town Bridge Tower",50.086293,14.413655,"city part","city part"
"cs","0673_0001-0007-0000-0013-0000","Q155045","Q43266","Od Ohře k Moravě","Mužík, Augustin Eugen",1859,1925,"Ohře",50.529384,14.134078,"river","river","Moravia",49.5,17,"region","land"
"cs","0688_0001-0000-0000-0001-0004","Q858","Q79","z Syrye do Egypta","Nejedlý, Vojtěch",1772,1844,"Syria",35.216667,38.583333,"country","country","Egypt",27,29,"country","country"
"cs","0692_0003-0001-0001-0013-0000","Q1013032","Q1085","od Jinonic ostře k Praze","Neruda, Jan",1834,1891,"Jinonice",50.05444,14.36472,"city part","city part","Prague",50.0875,14.4213888888889,"city","city"
"cs","0707_0002-0000-0000-0061-0000","Q4373","Q1069359","Od Bílé hory až po Chemin des","Neumann, Stanislav Kostka",1875,1947,"Battle of White Mountain",50.078333333333,14.319444444444,"default","battle","Chemin des Dames",49.443127777778,3.7102888888889,"default","road"
"cs","0738_0001-0000-0000-0025-0000","Q2669840","Q2003236","z Růže a kraj od Hlízova k Novým Dvorům","Chalupa, František",1857,1890,"Hlízov",49.98505094853,15.295164439588,"village","village","Nové Dvory",49.968268378914,15.32796675256,"city","city"
"cs","0738_0001-0000-0000-0025-0000","Q2669840","Q2003236","od Hlízova k Novým Dvorům","Chalupa, František",1857,1890,"Hlízov",49.98505094853,15.295164439588,"village","village","Nové Dvory",49.968268378914,15.32796675256,"city","city"
"cs","0738_0001-0000-0000-0025-0000","Q12029066","Q48399411","od temene Kaňku k Horské bráně","Chalupa, František",1857,1890,"Kaňk",49.9744,15.2708,"city part","city part","Horská brána",50.0860175,14.4343367,"city part","city part"
"cs","0763_0001-0000-0000-0009-0000","Q35600","Q157290","od Uralu k Šumavě","Němcová, Božena",1820,1862,"Ural Mountains",60,59,"mountain","mountain","Bohemian Forest",49,13.5,"mountain","mountain"
"cs","0763_0001-0000-0000-0009-0000","Q157290","Q131574","od Uralu k Šumavě , od Balkánu k Vltavě","Němcová, Božena",1820,1862,"Bohemian Forest",49,13.5,"mountain","mountain","Vltava",50.34769,14.474382,"river","river"
"cs","0763_0001-0000-0000-0009-0000","Q23522","Q131574","od Balkánu k Vltavě","Němcová, Božena",1820,1862,"Balkans",42,22,"region","land","Vltava",50.34769,14.474382,"river","river"
"cs","0779_0001-0000-0000-0008-0000","Q35600","Q157290","od Uralu až po Šumavu","Ostravický, Čechoslav",1869,1912,"Ural Mountains",60,59,"mountain","mountain","Bohemian Forest",49,13.5,"mountain","mountain"
"cs","0791_0001-0000-0000-0001-0125","Q38","Q5684","z čarných luhů krásné Italije Jde k Babylonu","Pfleger Moravský, Gustav",1833,1875,"Italy",42.5,12.5,"country","country","Babylon",32.5425,44.4211111111111,"ancient city","ancient city"
"cs","0803_0001-0000-0000-0001-0000","Q1644","Q1085","Od Labe i od Moravy k Praze","Pok Poděbradský, Václav",1829,1898,"Elbe",50.8875,14.2330555555556,"river","river","Prague",50.0875,14.4213888888889,"city","city"
"cs","0803_0001-0000-0000-0001-0000","Q43266","Q1085","Od Labe i od Moravy k Praze","Pok Poděbradský, Václav",1829,1898,"Moravia",49.5,17,"region","land","Prague",50.0875,14.4213888888889,"city","city"
"cs","0803_0001-0000-0000-0001-0000","Q43266","Q1085","od Moravy k Praze","Pok Poděbradský, Václav",1829,1898,"Moravia",49.5,17,"region","land","Prague",50.0875,14.4213888888889,"city","city"
"cs","0803_0001-0000-0000-0002-0000","Q545","Q23522","od Baltu až tam k Balkánu","Pok Poděbradský, Václav",1829,1898,"Baltic Sea",58,20,"sea","sea","Balkans",42,22,"region","land"
"cs","0803_0001-0000-0000-0005-0000","Q43266","Q1085","Od Labe i od Moravy Přiviňme se k matce Praze","Pok Poděbradský, Václav",1829,1898,"Moravia",49.5,17,"region","land","Prague",50.0875,14.4213888888889,"city","city"
"cs","0803_0001-0000-0000-0005-0000","Q43266","Q1085","od Moravy Přiviňme se k matce Praze","Pok Poděbradský, Václav",1829,1898,"Moravia",49.5,17,"region","land","Prague",50.0875,14.4213888888889,"city","city"
"cs","0803_0001-0000-0000-0005-0000","Q194263","Q157290","Od Tater až do Šumavy","Pok Poděbradský, Václav",1829,1898,"Tatra Mountains",49.177777777778,19.908333333333,"mountain","mountain","Bohemian Forest",49,13.5,"mountain","mountain"
"cs","0811_0001-0001-0000-0023-0000","Q548","Q204347","Od Visly , Volhy po Maricu","Pokorný, Rudolf",1853,1887,"Vistula",54.3641,18.9522,"river","river","Maritsa",40.738055555556,26.030555555556,"river","river"
"cs","0811_0001-0001-0000-0023-0000","Q626","Q204347","Od Visly , Volhy po Maricu","Pokorný, Rudolf",1853,1887,"Volga",45.695,47.8975,"river","river","Maritsa",40.738055555556,26.030555555556,"river","river"
"cs","0812_0001-0002-0000-0027-0000","Q157290","Q35600","od Šumavy do Uralu","Pokorný, Rudolf",1853,1887,"Bohemian Forest",49,13.5,"mountain","mountain","Ural Mountains",60,59,"mountain","mountain"
"cs","0812_0001-0002-0000-0028-0000","Q845990","Q3506100","od Kriváně k Choči","Pokorný, Rudolf",1853,1887,"Kriváň",49.1628335,20.000047,"mountain","mountain","Veľký Choč",49.151388888889,19.342777777778,"mountain","mountain"
"cs","0823_0001-0000-0000-0001-0001","Q213","Q584","Z Čech tisíc očí hledí k Rýnu","Procházka, František Serafínský",1861,1939,"Czech Republic",50,15,"country","country","Rhine",47.6662,9.1786,"river","river"
"cs","0835_0001-0001-0000-0006-0000","Q5836","Q5836","od Toleda a k Toledu","Procházka, František Serafínský",1861,1939,"Toledo",39.866666666667,-4.0333333333333,"city","city","Toledo",39.866666666667,-4.0333333333333,"city","city"
"cs","0838_0001-0001-0000-0004-0000","Q43266","Q1085","z Moravy ke Praze","Procházka, František Serafínský",1861,1939,"Moravia",49.5,17,"region","land","Prague",50.0875,14.4213888888889,"city","city"
"cs","0838_0001-0001-0000-0023-0000","Q43266","Q194263","z Moravy až vzhůru do Tater","Procházka, František Serafínský",1861,1939,"Moravia",49.5,17,"region","land","Tatra Mountains",49.177777777778,19.908333333333,"mountain","mountain"
"cs","0845_0001-0000-0000-0013-0000","Q22647","Q38","z Troje do Vlach","Puchmajer, Antonín Jaroslav",1769,1820,"Troy",39.9575,26.238888888889,"ancient city","ancient city","Italy",42.5,12.5,"country","country"
"cs","0848_0001-0000-0000-0298-0000","Q378120","Q1085","Z východu Žižkov zří k Praze","Quis, Ladislav",1846,1913,"Žižkov",50.0872,14.4628,"city part","city part","Prague",50.0875,14.4213888888889,"city","city"
"cs","0851_0001-0000-0000-0019-0000","Q12039461","Q1488700","od Můstku k Prašné bráně","Quis, Ladislav",1846,1913,"Můstek",50.0845833,14.4227778,"city part","street","Powder Tower",50.087222222222,14.427777777778,"city part","city part"
"cs","0851_0001-0000-0000-0021-0000","Q142","Q148","od Francouzska po Kytaj","Quis, Ladislav",1846,1913,"France",47,2,"country","country","People's Republic of China",35.8447222222222,103.451944444444,"country","country"
"cs","0870_0001-0000-0000-0004-0000","Q163329","Q79","Z Kanaanu do Egypta","Rubeš, František Jaromír",1814,1853,"Canaan",32.766667,35.333333,"ancient region","ancient region","Egypt",27,29,"country","country"
"cs","0880_0001-0000-0000-0002-0002","Q15682","Q15","Z Kadixu jsme do Afriky","Vinařický, Karel Alois",1803,1869,"Cádiz",36.535,-6.2975,"city","city","Africa",21.09375,7.1881,"continent","continent"
"cs","0883_0001-0003-0001-0010-0000","Q35600","Q157290","Od Urálu do Šumavy","Sládek, Josef Václav",1845,1912,"Ural Mountains",60,59,"mountain","mountain","Bohemian Forest",49,13.5,"mountain","mountain"
"cs","0883_0001-0003-0001-0010-0000","Q35600","Q545","Od Urálu do Šumavy , k vlnám Baltu","Sládek, Josef Václav",1845,1912,"Ural Mountains",60,59,"mountain","mountain","Baltic Sea",58,20,"sea","sea"
"cs","0883_0001-0003-0001-0010-0000","Q157290","Q545","Od Urálu do Šumavy , k vlnám Baltu","Sládek, Josef Václav",1845,1912,"Bohemian Forest",49,13.5,"mountain","mountain","Baltic Sea",58,20,"sea","sea"
"cs","0888_0001-0000-0000-0041-0000","Q43453","Q470380","od Plzně až do Přerova","Sládek, Josef Václav",1845,1912,"Plzeň",49.741388888889,13.3825,"city","city","Přerov",49.455555555556,17.451111111111,"city","city"
"cs","0888_0001-0000-0000-0041-0000","Q43453","Q470380","od Plzně až ku Přerovu","Sládek, Josef Václav",1845,1912,"Plzeň",49.741388888889,13.3825,"city","city","Přerov",49.455555555556,17.451111111111,"city","city"
"cs","0888_0001-0000-0000-0068-0000","Q168234","Q393474","Od Zbirova k Žebráku","Sládek, Josef Václav",1845,1912,"Zbiroh",49.860330117712,13.772679609569,"city","city","Žebrák",49.87582737845,13.897408903752,"city","city"
"cs","0888_0001-0000-0000-0068-0000","Q168234","Q1972068","od Zbirova do Točníka","Sládek, Josef Václav",1845,1912,"Zbiroh",49.860330117712,13.772679609569,"city","city","Točník",49.885483501475,13.882830095153,"village","village"
"cs","0896_0001-0000-0000-0001-0000","Q157290","Q194263","od Šumavy až k Tatrám v","Sládek, Josef Václav",1845,1912,"Bohemian Forest",49,13.5,"mountain","mountain","Tatra Mountains",49.177777777778,19.908333333333,"mountain","mountain"
"cs","0954_0001-0001-0000-0006-0000","Q674016","Q131574","od Pradědu až k pěnné Vltavě","Rypáček, František Jaroslav",1853,1917,"Praděd",50.0831944444444,17.2308611111111,"mountain","mountain","Vltava",50.34769,14.474382,"river","river"
"cs","0954_0001-0003-0000-0019-0000","Q13924","Q214644","od Adrie až k strmým chlumům Krkonošských hor","Rypáček, František Jaroslav",1853,1917,"Adriatic Sea",42.775833,15.426111,"sea","sea","Giant Mountains",50.75,15.583333,"mountain","mountain"
"cs","0954_0001-0003-0000-0019-0000","Q157290","Q1286","od Šumavy až k šedým Alpům","Rypáček, František Jaroslav",1853,1917,"Bohemian Forest",49,13.5,"mountain","mountain","Alps",46.5780555555556,8.615,"mountain","mountain"
"cs","0955_0001-0000-0000-0026-0000","Q1008595","Q131574","Od Vrchlabí k Vltavě","Tichý, Josef",1801,1878,"Vrchlabí",50.627013945049,15.609473689336,"city","city","Vltava",50.34769,14.474382,"river","river"
